rain_mult,imperv_mult,surf_n,infil_min,pipe_n,swmm_peak,pred_peak,abs_err,mahalanobis,knn_dist,in_range,md_quintile
1.1271997691734026,1.2371425340374043,0.029008574434454253,0.7580561059723092,0.023346156103430774,19.88,19.531393,0.34860694885253807,2.0588945568848165,0.9882802379454633,True,1
1.616643578602893,0.657992050307586,0.009599028149746931,0.01,0.025004871442921083,18.7,17.917002,0.7829982757568352,3.956844145117037,2.0871198646906874,False,5
1.0025960247200514,1.2464907445368487,0.02536610229894818,0.4133705742438242,0.03185106196489604,14.84,15.932627,1.0926267242431642,2.8814030909153687,1.4596160139150443,False,2
1.41456264251994,0.7935680497889638,0.01662964745591653,0.3716257723451112,0.010764657074189452,22.68,22.324558,0.3554417419433591,2.725278625413717,1.161305218260345,False,1
0.6781904014607054,1.3919603721325107,0.018727038665226004,0.5214022394165597,0.027049375917507258,17.38,16.355232,1.0247677612304678,3.2835142673941498,1.5930561132204637,False,3
1.1635678139641832,1.3919716311891959,0.0284695667004123,0.7302585663865646,0.01699155508288138,26.29,25.46209,0.8279104614257804,2.617504540732779,1.330510880678411,False,1
1.6829984371973832,1.1956401493228077,0.033332136293339955,0.01,0.030489446635651986,15.51,16.3585,0.8484995269775393,4.517374529597598,2.5602877725434263,False,5
1.2642833964749642,0.6599592240859321,0.02300518871798929,1.1797777398228564,0.006628277243648438,16.92,18.231487,1.3114872741699202,3.5460180846733333,1.9019033626575843,False,4
1.0453705762529613,1.2924118432404696,0.014671083379776392,0.6849830845405439,0.018869027013658085,23.99,23.53533,0.4546701812744125,2.1843753097783667,1.2365539887183314,True,1
0.862830666470678,1.3760603917892507,0.02849780833426751,0.01,0.03465975851330547,13.61,16.123785,2.513785018920899,4.306392536033032,2.372115208359373,False,5
1.5543123903524578,0.8055913187259891,0.030079915138409553,0.01,0.03471868541320766,13.59,16.712069,3.122068557739258,4.4074153501220685,2.401084191498062,False,5
1.2985546925941631,1.1348335818387159,0.008840367562334635,1.6384518963763146,0.007103570557143954,30.01,30.859049,0.8490488433837875,4.102429685253042,2.157943839911295,False,5
0.7896432850098787,0.6789290823066182,0.02836902348489645,0.11887576915007902,0.03220038885932085,10.28,11.643093,1.36309310913086,3.8252838242373173,1.9743000849258927,False,4
1.2872761703333597,0.5828587366319629,0.00642147983198505,0.01,0.02352639595310713,14.79,17.56226,2.7722596740722665,3.828035210249783,2.209933992505888,False,4
1.4612182072010325,0.7648149394646546,0.030435937279420948,0.01,0.029078386899600326,16.28,17.018171,0.7381713104248036,3.754788657133205,1.8159383477230944,False,4
1.6125220353397114,1.24450116027961,0.02613120858834103,1.5100431141339046,0.0074210187351307424,40.34,33.007954,7.332046356201175,3.888796848335598,2.0517423210295314,False,4
0.7428723878154861,0.6626581341124134,0.020622832412297922,1.3082704192192112,0.024212049483298897,9.66,10.775395,1.115395393371582,2.905215437560444,1.4837463680020209,False,2
1.5206902381362535,0.6898893481323232,0.02716978310631677,0.10764960513549676,0.013985514099448667,20.91,21.875935,0.965934600830078,3.411678606161384,1.6183621839912632,False,3
1.3515232437470992,1.4315875162162368,0.0236677540054981,0.01,0.02382198204870559,19.53,19.158028,0.3719723510742199,3.4722297917787754,1.8784010310015797,False,3
0.5518984821111229,1.3452268523674697,0.02645721867897216,0.06434818050562008,0.008889007281017056,13.63,17.851212,4.221211547851562,4.3159083579996915,2.5662151038873104,False,5
0.7210131006184957,1.431427842435414,0.019314798743201217,1.3928413032153728,0.02439413283780536,19.08,16.809793,2.2702065277099592,3.343868070679512,1.764417665109568,False,3
1.1868300177925568,0.6808245935418772,0.033185023982024074,0.3431461128153549,0.02273196505019947,15.75,17.268734,1.5187339782714844,3.3320893449491975,1.6470385844316309,False,3
1.3393905927713587,1.1340317663943096,0.03303051829418495,0.010663247950158494,0.020748888895548826,22.06,21.626894,0.4331060028076159,3.1535556061271075,1.513085919180368,False,3
0.9851387751103041,0.9766423655882104,0.009659178472307229,0.01,0.014193794720773876,19.29,18.568323,0.7216768646240226,3.013481748084724,1.5753691600197066,False,2
0.8661573295621527,0.9350479538268086,0.02365193198430522,1.0678642649874321,0.018000718927512614,15.82,15.9373045,0.11730449676513643,1.5361093834483492,0.906912495609087,True,1
0.9908269924232609,0.7460032244651451,0.023006561572162333,0.37728139318634524,0.0073045506653004,14.86,14.95223,0.0922304534912115,3.079352271828294,1.603717216806864,False,2
1.0023465660626387,0.9766099513544273,0.012685967169007053,0.932675507440023,0.022383388647309446,19.44,18.070045,1.369954528808595,1.5399009376994166,0.9276172310631413,True,1
1.3420572736078986,1.1328767977605534,0.02483121655599413,0.3754836376836813,0.028693194085605927,16.49,16.393059,0.09694122314452969,2.4108178312488104,1.1594563433790124,True,1
1.1589576993099824,0.9382080523419101,0.024079449294734386,0.47212356353856655,0.02087375562960516,21.29,20.749712,0.5402880096435538,1.0815554571242048,1.067913279957597,True,1
1.3836266114494027,1.3472561365889075,0.0324746092597892,0.7830182760907598,0.021088272481422615,21.75,21.297352,0.4526481628417969,3.045123027984472,1.4597309891144021,False,2
1.4592880035978866,0.8330499358409402,0.030093737529103146,0.7623798696509383,0.009576057118582238,24.27,24.243788,0.026212234497069886,3.183788337071193,1.585749022413353,False,3
0.5874847019592527,1.3073301938082125,0.007848101635165363,0.2980669541511569,0.01578944771427014,15.33,17.784548,2.4545478057861327,4.149230210514797,2.0595977024223533,False,5
0.708389297067431,0.8325488827791392,0.0273994476902234,0.01,0.029824471231285656,11.17,12.329152,1.1591521072387696,3.429875407752113,1.6491371491118698,False,3
1.5271788599811824,0.8850240588041304,0.010637859469580482,0.9943920655348486,0.009684678970109183,27.38,25.933414,1.4465855407714834,3.3609188068322515,1.5736847578058233,False,3
0.938285128148947,1.4120104419450987,0.03459178317948958,1.3667998455417765,0.01512992994748613,24.11,22.141111,1.9688886260986322,3.702881923820972,1.9729324085713735,False,4
1.3248836468881566,1.1845335623034865,0.01730257197826616,1.0814753351054422,0.006583441967545579,31.63,31.305487,0.32451332092285057,3.0474948532725548,1.6909743209399477,False,2
0.7515873486607272,1.0224209475310306,0.010926336194317855,0.048646451015377457,0.03008439139979257,15.08,14.7415285,0.3384714889526368,3.3208362355940526,1.422676751846002,False,3
1.6859947897440497,1.0501842223849804,0.030141749670991945,1.8413035042387769,0.010308750806469879,35.16,29.257788,5.902212295532223,4.316736938744253,2.4324492402439226,False,5
1.038096858723027,0.903284528099946,0.008544690926711833,1.3303238899043524,0.0186260659892775,18.45,18.122864,0.3271362304687493,2.640643242722119,1.2587738120703604,False,1
1.0633489619973697,0.6858077032843027,0.01141504107765546,1.6603491947163966,0.007549053270085703,14.84,16.353863,1.513862762451172,4.113000663395166,2.031436728429204,False,5
0.7800895646068613,0.8129192728390451,0.020214990548371323,0.9630902020291074,0.02032011075122686,12.48,12.186091,0.29390857696533246,1.831982553263252,1.0091687371788944,True,1
0.6019261163451337,0.7694131842943502,0.030270322799245263,1.0742997601657194,0.024756811138683603,8.77,11.2514515,2.4814514923095707,3.396080890035747,1.6018710446287678,False,3
